store,city,product_id,name,brand,category,subcategory,price,availability,product_url,image_url,timestamp
AlFatah,Lahore,,PANASONIC BLENDER MX-EX1511,Generic,Electronics,,"Rs.19,900.00",In Stock,,,2026-03-11T16:56:26.320903
AlFatah,Lahore,,MIDEA GEYSER 50 LTR D-50-20FN,Generic,Electronics,,"Rs.51,900.00",In Stock,,,2026-03-11T16:56:26.420909
AlFatah,Lahore,,WESTINGHOUSE HAND BLENDER SIMPLE LIFE WKHBSE28WH,Generic,Electronics,,"Rs.14,500.00",In Stock,,,2026-03-11T16:56:26.526424
AlFatah,Lahore,,WESTINGHOUSE SANDWICH MAKER SIMPLE LIFE WKSM803 BLACK,Generic,Electronics,,"Rs.8,900.00",In Stock,,,2026-03-11T16:56:26.628748
AlFatah,Lahore,,REDEFINE HAIR DRYER IR V10,Generic,Electronics,,"Rs.30,305.00 Rs.31,900.00",In Stock,,,2026-03-11T16:56:26.728195
AlFatah,Lahore,,PEL MICROWAVE OVEN PMO26 CHEFF,Generic,Electronics,,"Rs.36,900.00",In Stock,,,2026-03-11T16:56:26.827982
AlFatah,Lahore,,RAF KETTLE GLASS IR 2 LTR R7889,Generic,Electronics,,"Rs.7,900.00",In Stock,,,2026-03-11T16:56:26.927506
AlFatah,Lahore,,FACIAL STEAMER IR HD-7042,Generic,Electronics,,"Rs.5,495.00",In Stock,,,2026-03-11T16:56:27.028038
AlFatah,Lahore,,BRAUN KETTLE ELECTRIC 3000W WK1110,Generic,Electronics,,"Rs.16,500.00",In Stock,,,2026-03-11T16:56:27.127895
AlFatah,Lahore,,UNIDEN PHONE 8402,Generic,Electronics,,"Rs.7,900.00",In Stock,,,2026-03-11T16:56:27.232980
AlFatah,Lahore,,LEXICAL FOOD DEHYDRATOR 240W IR LFD-3801,Generic,Electronics,,"Rs.15,900.00",In Stock,,,2026-03-11T16:56:27.333295
AlFatah,Lahore,,TIFFANY VACCUM CLEANER IR TF-612,Generic,Electronics,,"Rs.7,900.00",In Stock,,,2026-03-11T16:56:27.433017
AlFatah,Lahore,,KENWOOD ELECTRIC GRILL 1700W HG230,Generic,Electronics,,"Rs.33,900.00",In Stock,,,2026-03-11T16:56:27.533358
AlFatah,Lahore,,PHILIPS BODY GROOM REPLACEMENT FOIL TT2000,Generic,Electronics,,"Rs.5,495.00",In Stock,,,2026-03-11T16:56:27.635728
AlFatah,Lahore,,SENCOR VACCUM CLEANER CORDLESS SVC190B,Generic,Electronics,,"Rs.16,900.00",In Stock,,,2026-03-11T16:56:27.738993
AlFatah,Lahore,,BEURER INFRARED MASSAGER MG100 PC,Generic,Electronics,,"Rs.31,900.00",In Stock,,,2026-03-11T16:56:27.838242
AlFatah,Lahore,,PANASONIC PHONE K-TS-880 MALAYSIA,Generic,Electronics,,"Rs.15,900.00",In Stock,,,2026-03-11T16:56:27.936013
AlFatah,Lahore,,YESO INSTERT KILLER YIK 05,Generic,Electronics,,"Rs.14,900.00",In Stock,,,2026-03-11T16:56:28.037945
AlFatah,Lahore,,BLACK & DECKER VACUUM CLEANER VM1880 BASIC,Generic,Electronics,,"Rs.32,900.00",In Stock,,,2026-03-11T16:56:28.136638
AlFatah,Lahore,,FIRE PLACE HEATER 26BM02,Generic,Electronics,,"Rs.70,110.00 Rs.77,900.00",In Stock,,,2026-03-11T16:56:28.236031
AlFatah,Lahore,,FIRE PLACE HEATER 35BM,Generic,Electronics,,"Rs.95,900.00",In Stock,,,2026-03-11T16:56:28.335600
AlFatah,Lahore,,CONSTANT BATHROOM SCALE IR 1192-3006A,Generic,Electronics,,"Rs.7,900.00",In Stock,,,2026-03-11T16:56:28.436783
AlFatah,Lahore,,GEEPAS AIR COOLER 9451,Generic,Electronics,,"Rs.54,900.00",In Stock,,,2026-03-11T16:56:28.535398
AlFatah,Lahore,,WEST POINT MICROWAVE OVEN 830DG,Generic,Electronics,,"Rs.28,900.00",In Stock,,,2026-03-11T16:56:28.640184
AlFatah,Lahore,,WEST POINT AIR FRYER 5255,Generic,Electronics,,"Rs.24,900.00",In Stock,,,2026-03-11T16:56:28.739444
AlFatah,Lahore,,PEL MICROWAVE OVEN 30LTR PMO30 DESIRE BLACK,Generic,Electronics,,"Rs.38,900.00",In Stock,,,2026-03-11T16:56:28.838311
AlFatah,Lahore,,BRAUN IRON SI1009,Generic,Electronics,,"Rs.12,900.00",In Stock,,,2026-03-11T16:56:28.938397
AlFatah,Lahore,,DECORA UPS 800W SINGLE SOLAR 1211,Generic,Electronics,,"Rs.33,900.00",In Stock,,,2026-03-11T16:56:29.037015
AlFatah,Lahore,,NIKAI WATER DISPENSER NWD2019KT,Generic,Electronics,,"Rs.49,900.00",In Stock,,,2026-03-11T16:56:29.135682
AlFatah,Lahore,,SCULPTURAL BODY INOVATION IR REF2153,Generic,Electronics,,"Rs.5,760.00 Rs.6,400.00",In Stock,,,2026-03-11T16:56:29.233635
AlFatah,Lahore,,TIFFANY GRINDER MACHINE IR TF602,Generic,Electronics,,"Rs.14,155.00 Rs.14,900.00",In Stock,,,2026-03-11T16:56:29.335589
AlFatah,Lahore,,SANFORD TOWER FAN WITH REMOTE SF6701TRF BS,Generic,Electronics,,"Rs.22,900.00",In Stock,,,2026-03-11T16:56:29.433695
AlFatah,Lahore,,ROZIA HAIR CURLER IR HR722,Generic,Electronics,,"Rs.4,900.00",In Stock,,,2026-03-11T16:56:29.545212
AlFatah,Lahore,,DAEWOO TOASTER DW-DST-8366,Generic,Electronics,,"Rs.12,255.00 Rs.12,900.00",In Stock,,,2026-03-11T16:56:29.645456
AlFatah,Lahore,,MONEY COUNTING MACHINE 6300,Generic,Electronics,,"Rs.31,900.00",In Stock,,,2026-03-11T16:56:29.748071
AlFatah,Lahore,,PHILIPS HAIR DRYER BHD720/10,Generic,Electronics,,"Rs.46,900.00",In Stock,,,2026-03-11T16:56:29.847215
AlFatah,Lahore,,WEST POINT EPILATOR 5IN1 6362,Generic,Electronics,,"Rs.7,500.00",In Stock,,,2026-03-11T16:56:29.946332
AlFatah,Lahore,,BEURER FOOT MASSAGER PREMIUM FM120,Generic,Electronics,,"Rs.64,900.00",In Stock,,,2026-03-11T16:56:30.046219
AlFatah,Lahore,,PALSON TOASTER 1050W 30965,Generic,Electronics,,"Rs.17,005.00 Rs.17,900.00",In Stock,,,2026-03-11T16:56:30.145308
AlFatah,Lahore,,PHILIPS PRESSURE COOKER HD2151,Generic,Electronics,,"Rs.69,900.00",In Stock,,,2026-03-11T16:56:30.243423
AlFatah,Lahore,,WESTINGHOUSE AIR PURIFIER 4 STAGE 25SMTR WEAP8116D,Generic,Electronics,,"Rs.42,900.00",In Stock,,,2026-03-11T16:56:30.344048
AlFatah,Lahore,,WESTINGHOUSE AIR PURIFIER 4 STAGE 15SMTR WEAP8030,Generic,Electronics,,"Rs.31,900.00",In Stock,,,2026-03-11T16:56:30.442164
AlFatah,Lahore,,RAF POPCORN MACHINE IR R9004,Generic,Electronics,,"Rs.9,900.00",In Stock,,,2026-03-11T16:56:30.541483
AlFatah,Lahore,,PHILIPS VACCUM CLEANER XC2011,Generic,Electronics,,"Rs.84,900.00",In Stock,,,2026-03-11T16:56:30.644719
AlFatah,Lahore,,BEURER UNDER BLANKET TS26,Generic,Electronics,,"Rs.24,900.00",In Stock,,,2026-03-11T16:56:30.753833
AlFatah,Lahore,,NESPRESSO COFFEE CAPSULE STOCKHOLM LUNGO 60 GM,Generic,Electronics,,"Rs.3,495.00",In Stock,,,2026-03-11T16:56:30.870997
AlFatah,Lahore,,ARSHIA STAND HAND MIXER HM135/2057BS,Generic,Electronics,,"Rs.19,900.00",In Stock,,,2026-03-11T16:56:30.942840
AlFatah,Lahore,,DELONGHI COFFEE GRINDER ELECTRIC KG200,Generic,Electronics,,"Rs.16,900.00",In Stock,,,2026-03-11T16:56:31.007177
AlFatah,Lahore,,PRESTIGE TOASTER 2 SLICE PR81535,Generic,Electronics,,"Rs.14,900.00",In Stock,,,2026-03-11T16:56:31.069074
AlFatah,Lahore,,BBQ GRILL IR 482-8/55 Y22-33,Generic,Electronics,,"Rs.51,900.00",In Stock,,,2026-03-11T16:56:31.203645
AlFatah,Lahore,,BEURER DEHUMIDIFIER LE150,Generic,Electronics,,"Rs.89,900.00",In Stock,,,2026-03-11T16:56:31.380944
AlFatah,Lahore,,BRAUN BLENDER MULTIQUICK PRO 5 MQ55001M,Generic,Electronics,,"Rs.19,900.00",In Stock,,,2026-03-11T16:56:31.491781
AlFatah,Lahore,,NIKAI WATER DISPENSER NWD1209 PC,Generic,Electronics,,"Rs.40,755.00 Rs.42,900.00",In Stock,,,2026-03-11T16:56:31.606360
AlFatah,Lahore,,BEURER BP MONITOR BM55 PC,Generic,Electronics,,"Rs.14,900.00",In Stock,,,2026-03-11T16:56:31.716891
AlFatah,Lahore,,BBQ GRILL IR 2022,Generic,Electronics,,"Rs.54,900.00",In Stock,,,2026-03-11T16:56:31.834103
AlFatah,Lahore,,WEST POINT MICROWAVE OVEN 822,Generic,Electronics,,"Rs.21,900.00",In Stock,,,2026-03-11T16:56:31.945366
AlFatah,Lahore,,LG MICROWAVE MH8265DIS,Generic,Electronics,,"Rs.94,900.00",In Stock,,,2026-03-11T16:56:32.060503
AlFatah,Lahore,,WEST POINT KETTLE 4.0 LITER 6178,Generic,Electronics,,"Rs.12,500.00",In Stock,,,2026-03-11T16:56:32.171901
AlFatah,Lahore,,KENWOOD BEVERAGE COOLER 24 BOTTLES BCM24-000BK,Generic,Electronics,,"Rs.139,000.00",In Stock,,,2026-03-11T16:56:32.283068
AlFatah,Lahore,,BBQ GRILL IR 2011,Generic,Electronics,,"Rs.12,900.00",In Stock,,,2026-03-11T16:56:32.391648
AlFatah,Lahore,,BRAUN IRON SI1050,Generic,Electronics,,"Rs.14,900.00",In Stock,,,2026-03-11T16:56:32.503338
AlFatah,Lahore,,PHILIPS FOOD PROCESSOR HR 7530,Generic,Electronics,,"Rs.39,900.00",In Stock,,,2026-03-11T16:56:32.615196
AlFatah,Lahore,,WEST POINT SANDWICH TOASTER 636,Generic,Electronics,,"Rs.5,900.00",In Stock,,,2026-03-11T16:56:32.727640
AlFatah,Lahore,,PEL REFRIGERATOR GLASS DOOR PRGD1400SD(RB),Generic,Electronics,,"Rs.55,900.00",In Stock,,,2026-03-11T16:56:32.839077
AlFatah,Lahore,,DAEWOO CITRUS JUICER DCJ1001,Generic,Electronics,,"Rs.22,900.00",In Stock,,,2026-03-11T16:56:32.950374
AlFatah,Lahore,,CONSTANT KITCHEN SCALE IR 14192-246B,Generic,Electronics,,"Rs.5,900.00",In Stock,,,2026-03-11T16:56:33.063284
AlFatah,Lahore,,NOBEL ELECTRIC KETTLE 1.7 LTR NK17BK,Generic,Electronics,,"Rs.8,500.00",In Stock,,,2026-03-11T16:56:33.171611
AlFatah,Lahore,,BLACK & DECKER TOASTER 800,Generic,Electronics,,"Rs.9,500.00",In Stock,,,2026-03-11T16:56:33.283244
AlFatah,Lahore,,MIDEA FAN FS4019K,Generic,Electronics,,"Rs.20,900.00",In Stock,,,2026-03-11T16:56:33.395446
AlFatah,Lahore,,RUSSEL HOBBS IRON 26480GCC,Generic,Electronics,,"Rs.9,900.00",In Stock,,,2026-03-11T16:56:33.503895
AlFatah,Lahore,,TERIM MICROWAVE WITH GRILL TERMW301GB,Generic,Electronics,,"Rs.43,900.00",In Stock,,,2026-03-11T16:56:33.619181
AlFatah,Lahore,,BRAUN BODY REMOVER BS1000,Generic,Electronics,,"Rs.13,205.00 Rs.13,900.00",In Stock,,,2026-03-11T16:56:33.730935
AlFatah,Lahore,,WESTINGHOUSE ELECTRIC KETTLE DIGITAL WKWKLD9030,Generic,Electronics,,"Rs.15,500.00",In Stock,,,2026-03-11T16:56:33.844657
AlFatah,Lahore,,WESTINGHOUSE BODY TRIMMER (WATERPROOF) WH1192,Generic,Electronics,,"Rs.9,200.00",In Stock,,,2026-03-11T16:56:33.954019
AlFatah,Lahore,,WESTINGHOUSE HAIR STRAIGHTNER CERAMIC TOURMALINE WH1126,Generic,Electronics,,"Rs.8,400.00",In Stock,,,2026-03-11T16:56:34.072329
AlFatah,Lahore,,WESTINGHOUSE HAIR DRYER TOURMALINE WH1125,Generic,Electronics,,"Rs.11,600.00",In Stock,,,2026-03-11T16:56:34.182880
AlFatah,Lahore,,WEST POINT STEAM IRON WF2065,Generic,Electronics,,"Rs.9,400.00",In Stock,,,2026-03-11T16:56:34.291837
AlFatah,Lahore,,SHARP STAND MIXER EM-SP21-W3,Generic,Electronics,,"Rs.19,900.00",In Stock,,,2026-03-11T16:56:34.403473
AlFatah,Lahore,,BOSCH JUICER MCP72GPB,Generic,Electronics,,"Rs.34,900.00",In Stock,,,2026-03-11T16:56:34.513758
AlFatah,Lahore,,BOSCH KETTLE TWK7601,Generic,Electronics,,"Rs.22,900.00",In Stock,,,2026-03-11T16:56:34.627490
AlFatah,Lahore,,PALSON HAIR CLIPPER X-PRO 30071,Generic,Electronics,,"Rs.18,905.00 Rs.19,900.00",In Stock,,,2026-03-11T16:56:34.737779
AlFatah,Lahore,,PALSON TOASTER 1400W 30963,Generic,Electronics,,"Rs.19,900.00",In Stock,,,2026-03-11T16:56:34.849635
AlFatah,Lahore,,SONIFER TEA MAKER SF2109,Generic,Electronics,,"Rs.29,900.00",In Stock,,,2026-03-11T16:56:34.960589
AlFatah,Lahore,,WESTINGHOUSE ELECTRIC KETTLE 1.7 LTR CORDLESS WKWKBM9198,Generic,Electronics,,"Rs.7,500.00",In Stock,,,2026-03-11T16:56:35.072708
AlFatah,Lahore,,PEL MICROWAVE OVEN PMO23 CHEFF,Generic,Electronics,,"Rs.32,900.00",In Stock,,,2026-03-11T16:56:35.194888
AlFatah,Lahore,,ARSHIA BATHROOM SCALE SMART BS050/6211,Generic,Electronics,,"Rs.16,900.00",In Stock,,,2026-03-11T16:56:35.309776
AlFatah,Lahore,,TIFFANY KETTLE IR TF-980B,Generic,Electronics,,"Rs.7,900.00",In Stock,,,2026-03-11T16:56:35.419651
AlFatah,Lahore,,WESTINGHOUSE AIR FRYER DUAL TANK N WINDOW WKAFKB9203BK,Generic,Electronics,,"Rs.49,900.00",In Stock,,,2026-03-11T16:56:35.541672
AlFatah,Lahore,,LG MICROWAVE OVEN MH8295DIS-CN,Generic,Electronics,,"Rs.94,900.00",In Stock,,,2026-03-11T16:56:35.663708
AlFatah,Lahore,,NUTRIBULLET BLENDER NBC1110,Generic,Electronics,,"Rs.82,900.00",In Stock,,,2026-03-11T16:56:35.781283
AlFatah,Lahore,,ARSHIA FOOD PROCESSOR FP050/3327BS,Generic,Electronics,,"Rs.42,900.00",In Stock,,,2026-03-11T16:56:35.903956
AlFatah,Lahore,,CERTEZA BP MONITOR RECHARGEABLE BM444,Generic,Electronics,,"Rs.4,595.00",In Stock,,,2026-03-11T16:56:36.021450
AlFatah,Lahore,,LG AIR PURIFIER AS65GDWH0,Generic,Electronics,,"Rs.175,000.00",In Stock,,,2026-03-11T16:56:36.120861
AlFatah,Lahore,,PEL MICROWAVE OVEN PMO28 BLACK,Generic,Electronics,,"Rs.33,900.00",In Stock,,,2026-03-11T16:56:36.202164
AlFatah,Lahore,,FIRE PLACE HEATER WSQ10,Generic,Electronics,,"Rs.75,510.00 Rs.83,900.00",In Stock,,,2026-03-11T16:56:36.420992
AlFatah,Lahore,,FIRE PLACE HEATER WSQ02,Generic,Electronics,,"Rs.83,900.00",In Stock,,,2026-03-11T16:56:36.485388
AlFatah,Lahore,,FIRE PLACE HEATER BG55B,Generic,Electronics,,"Rs.169,000.00",In Stock,,,2026-03-11T16:56:36.526223
AlFatah,Lahore,,BLACK & DECKER FAN FS1620,Generic,Electronics,,"Rs.24,900.00",In Stock,,,2026-03-11T16:56:36.600303
AlFatah,Lahore,,KHIND STAND FAN SF169 BASIC,Generic,Electronics,,"Rs.25,900.00",In Stock,,,2026-03-11T16:56:36.712770
AlFatah,Lahore,,MORPHY RICHARDS SPIRALIZER IR 432020,Generic,Electronics,,"Rs.7,700.00",In Stock,,,2026-03-11T16:56:36.823780
AlFatah,Lahore,,REMINGTON MINERAL GLOW CURLING TONG C15408,Generic,Electronics,,"Rs.11,305.00 Rs.11,900.00",In Stock,,,2026-03-11T16:56:36.938707
AlFatah,Lahore,,EVVOLI TOASTER TO7HS,Generic,Electronics,,"Rs.9,900.00",In Stock,,,2026-03-11T16:56:37.049087
AlFatah,Lahore,,NIKAI REFRIGERATOR NRF125SS2,Generic,Electronics,,"Rs.50,255.00 Rs.52,900.00",In Stock,,,2026-03-11T16:56:37.161451
AlFatah,Lahore,,DAWLANCE MICROWAVE OVEN 23LTR DW395,Generic,Electronics,,"Rs.37,900.00",In Stock,,,2026-03-11T16:56:37.271098
AlFatah,Lahore,,ELECTROLUX VACUUM CLEANER Z1231,Generic,Electronics,,"Rs.34,900.00",In Stock,,,2026-03-11T16:56:37.381484
AlFatah,Lahore,,HOOVER REFRIGERATOR HSDK118S,Generic,Electronics,,"Rs.69,900.00",In Stock,,,2026-03-11T16:56:37.493658
AlFatah,Lahore,,CONSTANT KITCHEN SCALE IR 14192-249B,Generic,Electronics,,"Rs.6,500.00",In Stock,,,2026-03-11T16:56:37.601153
AlFatah,Lahore,,SID SHAVER IR RS161,Generic,Electronics,,"Rs.9,900.00",In Stock,,,2026-03-11T16:56:37.715338
AlFatah,Lahore,,ARSHIA ESPRESSO MACHINE EM050/3214,Generic,Electronics,,"Rs.46,900.00",In Stock,,,2026-03-11T16:56:37.828107
AlFatah,Lahore,,NIKAI ELECTRIC OVEN NT5201RCAX1,Generic,Electronics,,"Rs.44,900.00",In Stock,,,2026-03-11T16:56:37.940450
AlFatah,Lahore,,ELECTROLUX VACUUM CLEANER Z1230,Generic,Electronics,,"Rs.31,255.00 Rs.32,900.00",In Stock,,,2026-03-11T16:56:38.049556
AlFatah,Lahore,,BOSCH TOASTER TAR3P421GB,Generic,Electronics,,"Rs.27,455.00 Rs.28,900.00",In Stock,,,2026-03-11T16:56:38.127880
AlFatah,Lahore,,VOGATI TOASTER VE177,Generic,Electronics,,"Rs.7,900.00",In Stock,,,2026-03-11T16:56:38.205584
AlFatah,Lahore,,GEEPAS AIR COOLER GAC9457,Generic,Electronics,,"Rs.69,900.00",In Stock,,,2026-03-11T16:56:38.281332
AlFatah,Lahore,,REMINGTON HAIR STRAIGHTNER WET 2 STRAIGHT S7970,Generic,Electronics,,"Rs.18,900.00",In Stock,,,2026-03-11T16:56:38.356169
AlFatah,Lahore,,BRAUN TRIMMER/SHAVER XT3100,Generic,Electronics,,"Rs.13,900.00",In Stock,,,2026-03-11T16:56:38.434349
AlFatah,Lahore,,CROWNLINE CHOPPER GC275,Generic,Electronics,,"Rs.15,900.00",In Stock,,,2026-03-11T16:56:38.512215
AlFatah,Lahore,,JBL PARTY BOX CLUB 120,Generic,Electronics,,"Rs.159,900.00",In Stock,,,2026-03-11T16:56:38.587940
AlFatah,Lahore,,NIKAI PARTY BOOM BOX NBMBS20,Generic,Electronics,,"Rs.17,900.00",In Stock,,,2026-03-11T16:56:38.667963
AlFatah,Lahore,,WESTINGHOUSE ELECTRIC HAIR BEARD & BODY TRIMMER WH1143,Generic,Electronics,,"Rs.6,900.00",In Stock,,,2026-03-11T16:56:38.744771
AlFatah,Lahore,,SONASHI ELECTRIC KETTLE SKT2012,Generic,Electronics,,"Rs.6,900.00",In Stock,,,2026-03-11T16:56:38.824067
AlFatah,Lahore,,KENWOOD BLENDER BLP16.360WH,Generic,Electronics,,"Rs.14,900.00",In Stock,,,2026-03-11T16:56:38.898739
AlFatah,Lahore,,PALSON HOT PLATE 30993,Generic,Electronics,,"Rs.17,955.00 Rs.18,900.00",In Stock,,,2026-03-11T16:56:38.980200
AlFatah,Lahore,,WEST POINT WATER BOILER 6316,Generic,Electronics,,"Rs.28,900.00",In Stock,,,2026-03-11T16:56:39.057280
AlFatah,Lahore,,BEURER FACIAL STEAMER FC45,Generic,Electronics,,"Rs.7,995.00",In Stock,,,2026-03-11T16:56:39.135830
AlFatah,Lahore,,SONIFER TEA MAKER 15 LTR IR SF-2074,Generic,Electronics,,"Rs.27,900.00",In Stock,,,2026-03-11T16:56:39.212693
AlFatah,Lahore,,REMINGTON HAIR STRAIGHTNER S7972,Generic,Electronics,,"Rs.17,900.00",In Stock,,,2026-03-11T16:56:39.287030
AlFatah,Lahore,,BLACK N DECKER SANDWICH MAKER 2 SLICE TS1000-B5,Generic,Electronics,,"Rs.12,900.00",In Stock,,,2026-03-11T16:56:39.368617
AlFatah,Lahore,,BOSCH BLENDER MMB33G5BGB,Generic,Electronics,,"Rs.33,900.00",In Stock,,,2026-03-11T16:56:39.444934
AlFatah,Lahore,,DELONGHI COFFEE CARE KIT DLSC306,Generic,Electronics,,"Rs.9,500.00",In Stock,,,2026-03-11T16:56:39.524571
AlFatah,Lahore,,DELONGHI COFFEE CARE KIT DLSC306,Generic,Electronics,,"Rs.9,500.00",In Stock,,,2026-03-11T16:56:39.599729
AlFatah,Lahore,,AUDIONIC SPEAKER 2.1 ROAR 100,Generic,Electronics,,"Rs.9,500.00",In Stock,,,2026-03-11T16:56:39.679178
AlFatah,Lahore,,PEL MICROWAVE OVEN PMO23 BLACK,Generic,Electronics,,"Rs.30,900.00",In Stock,,,2026-03-11T16:56:39.754850
AlFatah,Lahore,,MOEL CRI CRI ROD 307 PC,Generic,Electronics,,"Rs.5,500.00",In Stock,,,2026-03-11T16:56:39.835719
AlFatah,Lahore,,CANON BBQ GAS GRILL WITH STAND 005,Generic,Electronics,,"Rs.20,900.00",In Stock,,,2026-03-11T16:56:39.911393
AlFatah,Lahore,,HITACHI VACUUM CLEANER CV9800 PC,Generic,Electronics,,"Rs.99,900.00",In Stock,,,2026-03-11T16:56:39.988494
AlFatah,Lahore,,SHARP MICROWAVE OVEN R20M PC,Generic,Electronics,,"Rs.32,900.00",In Stock,,,2026-03-11T16:56:40.077636
AlFatah,Lahore,,THRIVE MASSAGER 717W,Generic,Electronics,,"Rs.27,900.00",In Stock,,,2026-03-11T16:56:40.158703
AlFatah,Lahore,,CONSTANT DIGITAL PEDOMETER 14192-8261 BASIC,Generic,Electronics,,Rs.895.00,In Stock,,,2026-03-11T16:56:40.234019
AlFatah,Lahore,,NEVICA TRAVEL COOKER 704TC BASIC,Generic,Electronics,,"Rs.9,405.00 Rs.9,900.00",In Stock,,,2026-03-11T16:56:40.310476
AlFatah,Lahore,,RUSSELL HOBBS TOASTER 23340 BASIC,Generic,Electronics,,"Rs.28,900.00",In Stock,,,2026-03-11T16:56:40.392218
AlFatah,Lahore,,FUMA POPCORN MAKER FU-1366 BASIC,Generic,Electronics,,"Rs.13,410.00 Rs.14,900.00",In Stock,,,2026-03-11T16:56:40.469224
AlFatah,Lahore,,KHIND STAND FAN S1615,Generic,Electronics,,"Rs.19,900.00",In Stock,,,2026-03-11T16:56:40.549022
AlFatah,Lahore,,AUDIONIC MEHFIL SPEAKER ADVANCE WOOFER MH-1212,Generic,Electronics,,"Rs.49,900.00",In Stock,,,2026-03-11T16:56:40.623452
AlFatah,Lahore,,GEEPAS HOT PLATE GHP32014,Generic,Electronics,,"Rs.12,500.00",In Stock,,,2026-03-11T16:56:40.703552
AlFatah,Lahore,,KENWOOD MIXER KHC 29GOSI,Generic,Electronics,,"Rs.93,900.00",In Stock,,,2026-03-11T16:56:40.778134
AlFatah,Lahore,,WEST POINT KITCHEN ROBOT 503,Generic,Electronics,,"Rs.15,900.00",In Stock,,,2026-03-11T16:56:40.856855
AlFatah,Lahore,,DECAKILA CENTRIFUGAL JUICER KEJ002M,Generic,Electronics,,"Rs.23,900.00",In Stock,,,2026-03-11T16:56:40.934372
AlFatah,Lahore,,MARSHAL STAND FAN MA16077,Generic,Electronics,,"Rs.9,900.00",In Stock,,,2026-03-11T16:56:41.013251
AlFatah,Lahore,,ENZO HAIR STRAIGHTENER IR EN3851,Generic,Electronics,,"Rs.10,350.00 Rs.11,500.00",In Stock,,,2026-03-11T16:56:41.085483
AlFatah,Lahore,,MRTEA GLASS ELECTRIC KETTLE XK960,Generic,Electronics,,"Rs.12,510.00 Rs.13,900.00",In Stock,,,2026-03-11T16:56:41.163047
AlFatah,Lahore,,LEXICAL PTC HEATER IR LFH8075-1,Generic,Electronics,,"Rs.17,900.00",In Stock,,,2026-03-11T16:56:41.244030
AlFatah,Lahore,,PHILIPS AIR FRYER 9650,Generic,Electronics,,"Rs.95,900.00",In Stock,,,2026-03-11T16:56:41.321104
AlFatah,Lahore,,LEVOIT AIR PURIFIER CORE 300S/0153,Generic,Electronics,,"Rs.59,900.00",In Stock,,,2026-03-11T16:56:41.395003
AlFatah,Lahore,,BOSCH ELECTRIC KETTLE BLACK STEEL TWK3P423GB,Generic,Electronics,,"Rs.29,900.00",In Stock,,,2026-03-11T16:56:41.474960
AlFatah,Lahore,,ROYAL AIR COOLER RAP AC ULTRA COOL AROMA 5700,Generic,Electronics,,"Rs.30,900.00",In Stock,,,2026-03-11T16:56:41.553599
AlFatah,Lahore,,WESTINGHOUSE CRULING IRON CERAMIC TOURMALINE WH1124,Generic,Electronics,,"Rs.8,500.00",In Stock,,,2026-03-11T16:56:41.628116
AlFatah,Lahore,,ARSHIA TOASTER 35L TO612-2769,Generic,Electronics,,"Rs.57,900.00",In Stock,,,2026-03-11T16:56:41.707587
AlFatah,Lahore,,BRAUN STEAM IRON SI7181,Generic,Electronics,,"Rs.31,900.00",In Stock,,,2026-03-11T16:56:41.783759
AlFatah,Lahore,,REMINGTON HAIR STRAIGHTNER S7350,Generic,Electronics,,"Rs.16,500.00",In Stock,,,2026-03-11T16:56:41.860960
AlFatah,Lahore,,PHILIPS COFFEE MAKER PSA3228,Generic,Electronics,,"Rs.249,900.00",In Stock,,,2026-03-11T16:56:41.937730
AlFatah,Lahore,,BEURER HAIR CLIPPER MN5X,Generic,Electronics,,"Rs.18,900.00",In Stock,,,2026-03-11T16:56:42.015864
AlFatah,Lahore,,LEXICAL SANDWICH MAKER 2IN1 1200W IR LSM2536,Generic,Electronics,,"Rs.20,900.00",In Stock,,,2026-03-11T16:56:42.091890
AlFatah,Lahore,,BBQ GRILL IR 482-9/60 Y34-45,Generic,Electronics,,"Rs.51,900.00",In Stock,,,2026-03-11T16:56:42.171163
AlFatah,Lahore,,TEFAL IRON FV6830,Generic,Electronics,,"Rs.29,900.00",In Stock,,,2026-03-11T16:56:42.250461
AlFatah,Lahore,,ELECTRIC FOOD SLICER IR MDQ1A DARK RED,Generic,Electronics,,"Rs.17,500.00",In Stock,,,2026-03-11T16:56:42.327900
AlFatah,Lahore,,ORION IRON ORI017,Generic,Electronics,,"Rs.5,295.00",In Stock,,,2026-03-11T16:56:42.405372
AlFatah,Lahore,,PHILIPS FILTER FY0900,Generic,Electronics,,"Rs.23,900.00",In Stock,,,2026-03-11T16:56:42.481370
AlFatah,Lahore,,FIRE PLACE HEATER WSQ03,Generic,Electronics,,"Rs.71,900.00",In Stock,,,2026-03-11T16:56:42.557047
AlFatah,Lahore,,DELONGHI GAS HEATER IR3010,Generic,Electronics,,"Rs.46,900.00",In Stock,,,2026-03-11T16:56:42.643916
AlFatah,Lahore,,DELONGHI GAS HEATER IR3020,Generic,Electronics,,"Rs.54,900.00",In Stock,,,2026-03-11T16:56:42.730236
AlFatah,Lahore,,PRESTIGE HOT PLATE PR50357 BASIC,Generic,Electronics,,"Rs.17,005.00 Rs.17,900.00",In Stock,,,2026-03-11T16:56:42.810109
AlFatah,Lahore,,CONSTANT KITCHEN SCALE 2091B BASIC,Generic,Electronics,,"Rs.8,910.00 Rs.9,900.00",In Stock,,,2026-03-11T16:56:42.897641
