store,city,product_id,name,brand,category,subcategory,price,sale_price,currency,quantity,unit,price_per_unit,in_stock,image_url,product_url,barcode,description,scraped_at,_store,_city,_scraped_at
imtiaz,karachi,365356,Nido Powder Milk Buniyad 260g,,Baby World,Baby Food > Formula Milk,519.0,,PKR,260.0,g,199.6154,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/nido-powder-milk-buniyad-260g-365356,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365354,Nestle Powder Milk Buniyad 900g,,Baby World,Baby Food > Formula Milk,1759.0,,PKR,900.0,g,195.4444,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/nestle-powder-milk-buniyad-900g-365354,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369117,Lactogen 2 Dha Powder Milk Box 400G,,Baby World,Baby Food > Formula Milk,1425.0,,PKR,400.0,g,356.25,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/lactogen-2-dha-powder-milk-box-400g-369117,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367855,Lactogrow 3 DHA Powder Milk Box 800g,,Baby World,Baby Food > Formula Milk,2825.0,,PKR,800.0,g,353.125,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/lactogrow-3-dha-powder-milk-box-800g-367855,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369558,Colgate Plax Mouth Wash Peppermint 250Ml,,Health Beauty,Oral Care > Mouthwash,445.0,,PKR,250.0,ml,178.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250004521.jpg,https://shop.imtiaz.com.pk/product/colgate-plax-mouth-wash-peppermint-250ml-369558,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365624,Protect Tooth Brush Multi Clean,,Health Beauty,Oral Care > Toothbrushes & Floss,179.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250006835.jpg,https://shop.imtiaz.com.pk/product/protect-tooth-brush-multi-clean-365624,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367190,Shield Tooth Brush Anti-Bacterial,,Health Beauty,Oral Care > Toothbrushes & Floss,119.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001892.jpg,https://shop.imtiaz.com.pk/product/shield-tooth-brush-anti-bacterial-367190,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367193,Colgate Tooth Brush Zig Zag Medium,,Health Beauty,Oral Care > Toothbrushes & Floss,95.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250002679.jpg,https://shop.imtiaz.com.pk/product/colgate-tooth-brush-zig-zag-medium-367193,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367196,Colgate Tooth Brush Extra Clean M,,Health Beauty,Oral Care > Toothbrushes & Floss,85.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250003163.jpg,https://shop.imtiaz.com.pk/product/colgate-tooth-brush-extra-clean-m-367196,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367198,Colgate Tooth Brush Premier Clean Medium Triple Pack,,Health Beauty,Oral Care > Toothbrushes & Floss,149.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250010901.jpg,https://shop.imtiaz.com.pk/product/colgate-tooth-brush-premier-clean-medium-triple-pack-367198,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367203,Colgate Tooth Brush ZigZag Soft Twin Pack,,Health Beauty,Oral Care > Toothbrushes & Floss,145.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250010908.jpg,https://shop.imtiaz.com.pk/product/colgate-tooth-brush-zigzag-soft-twin-pack-367203,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367205,Shield Tooth Brush Clarity,,Health Beauty,Oral Care > Toothbrushes & Floss,99.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001893.jpg,https://shop.imtiaz.com.pk/product/shield-tooth-brush-clarity-367205,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367206,Colgate Tooth Brush Batman 6+ Years Ultra Soft.,,Health Beauty,Oral Care > Toothbrushes & Floss,159.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BBW230001806.jpg,https://shop.imtiaz.com.pk/product/colgate-tooth-brush-batman-6-years-ultra-soft-367206,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367207,Colgate Tooth Brush Navigator Plus Soft,,Health Beauty,Oral Care > Toothbrushes & Floss,175.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250002677.jpg,https://shop.imtiaz.com.pk/product/colgate-tooth-brush-navigator-plus-soft-367207,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367211,Colgate Tooth Brush ZigZag Medium Triple Pack,,Health Beauty,Oral Care > Toothbrushes & Floss,189.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250010905.jpg,https://shop.imtiaz.com.pk/product/colgate-tooth-brush-zigzag-medium-triple-pack-367211,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367214,Colgate Tooth Brush Extra Clean Soft Twin Pack,,Health Beauty,Oral Care > Toothbrushes & Floss,129.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250010900.jpg,https://shop.imtiaz.com.pk/product/colgate-tooth-brush-extra-clean-soft-twin-pack-367214,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369559,Gorey Tooth Brush Zoom,,Health Beauty,Oral Care > Toothbrushes & Floss,65.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001645.jpg,https://shop.imtiaz.com.pk/product/gorey-tooth-brush-zoom-369559,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369560,Gorey Tooth Brush Sumei Hard,,Health Beauty,Oral Care > Toothbrushes & Floss,75.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/gorey-tooth-brush-sumei-hard-369560,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369563,Shield Tooth Brush Pro Clean,,Health Beauty,Oral Care > Toothbrushes & Floss,65.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/shield-tooth-brush-pro-clean-369563,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369564,Shield Tooth Brush Flex Adult,,Health Beauty,Oral Care > Toothbrushes & Floss,65.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/shield-tooth-brush-flex-adult-369564,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369566,Gorey Tooth Brush All Rounder,,Health Beauty,Oral Care > Toothbrushes & Floss,105.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/gorey-tooth-brush-all-rounder-369566,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369567,Shield Tooth Brush Bamboo,,Health Beauty,Oral Care > Toothbrushes & Floss,265.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/shield-tooth-brush-bamboo-369567,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369570,Protect Tooth Brush Deep Clean,,Health Beauty,Oral Care > Toothbrushes & Floss,179.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/protect-tooth-brush-deep-clean-369570,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369573,Shield Tooth Brush Elegant,,Health Beauty,Oral Care > Toothbrushes & Floss,109.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/shield-tooth-brush-elegant-369573,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369576,Nero Tooth Brush True White Art.# K104,,Health Beauty,Oral Care > Toothbrushes & Floss,249.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/nero-tooth-brush-true-white-art-k104-369576,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369577,Colgate Tooth Brush Premier Clean Soft,,Health Beauty,Oral Care > Toothbrushes & Floss,75.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/colgate-tooth-brush-premier-clean-soft-369577,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369578,Colgate Tooth Brush Twister Medium,,Health Beauty,Oral Care > Toothbrushes & Floss,115.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/colgate-tooth-brush-twister-medium-369578,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369580,Colgate Tooth Brush 360 Degree Soft,,Health Beauty,Oral Care > Toothbrushes & Floss,189.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/colgate-tooth-brush-360-degree-soft-369580,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369581,Colgate Tooth Brush Max Fresh Medium,,Health Beauty,Oral Care > Toothbrushes & Floss,319.0,,PKR,,,,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/colgate-tooth-brush-max-fresh-medium-369581,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363978,Colgate ToothPaste Regular 75g,,Health Beauty,Oral Care > Toothpastes,169.0,,PKR,75.0,g,225.3333,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001354.jpg,https://shop.imtiaz.com.pk/product/colgate-toothpaste-regular-75g-363978,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365626,Medicam Dental Cream 65g,,Health Beauty,Oral Care > Toothpastes,199.0,,PKR,65.0,g,306.1538,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001311.jpg,https://shop.imtiaz.com.pk/product/medicam-dental-cream-65g-365626,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365628,Parodontax ToothPaste Original 50g,,Health Beauty,Oral Care > Toothpastes,189.0,,PKR,50.0,g,378.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250005893.jpg,https://shop.imtiaz.com.pk/product/parodontax-toothpaste-original-50g-365628,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365629,Doctor Tooth Paste Cloves 65g,,Health Beauty,Oral Care > Toothpastes,175.0,,PKR,65.0,g,269.2308,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250010349.jpg,https://shop.imtiaz.com.pk/product/doctor-tooth-paste-cloves-65g-365629,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365630,CloseUp Tooth Gel Deep Action Menthol Fresh 50ml,,Health Beauty,Oral Care > Toothpastes,199.0,,PKR,50.0,ml,398.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250006378.jpg,https://shop.imtiaz.com.pk/product/closeup-tooth-gel-deep-action-menthol-fresh-50ml-365630,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365631,COLGATE REGULAR FLAVOUR 100ML (156GM),,Health Beauty,Oral Care > Toothpastes,399.0,,PKR,100.0,ml,399.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250012720.jpg,https://shop.imtiaz.com.pk/product/colgate-regular-flavour-100ml-156gm-365631,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365632,Colgate ToothPaste Herbal 150g,,Health Beauty,Oral Care > Toothpastes,285.0,,PKR,150.0,g,190.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001353.jpg,https://shop.imtiaz.com.pk/product/colgate-toothpaste-herbal-150g-365632,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365635,Sensodyne ToothPaste Original 100g,,Health Beauty,Oral Care > Toothpastes,399.0,,PKR,100.0,g,399.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250002827.jpg,https://shop.imtiaz.com.pk/product/sensodyne-toothpaste-original-100g-365635,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365636,Colgate ToothPaste Misvak 100g,,Health Beauty,Oral Care > Toothpastes,189.0,,PKR,100.0,g,189.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001365.jpg,https://shop.imtiaz.com.pk/product/colgate-toothpaste-misvak-100g-365636,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365637,Colgate ToothPaste Max Fresh Citrus 75g,,Health Beauty,Oral Care > Toothpastes,195.0,,PKR,75.0,g,260.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001358.jpg,https://shop.imtiaz.com.pk/product/colgate-toothpaste-max-fresh-citrus-75g-365637,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365638,Sensodyne Toothpaste Herbal Multi Care 100g,,Health Beauty,Oral Care > Toothpastes,399.0,,PKR,100.0,g,399.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250009011.jpg,https://shop.imtiaz.com.pk/product/sensodyne-toothpaste-herbal-multi-care-100g-365638,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365639,Colgate ToothPaste Max Fresh Spicy 75g,,Health Beauty,Oral Care > Toothpastes,195.0,,PKR,75.0,g,260.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001360.jpg,https://shop.imtiaz.com.pk/product/colgate-toothpaste-max-fresh-spicy-75g-365639,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365640,Colgate ToothPaste Max Fresh Citrus 125g,,Health Beauty,Oral Care > Toothpastes,289.0,,PKR,125.0,g,231.2,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/colgate-toothpaste-max-fresh-citrus-125g-365640,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365642,Colgate ToothPaste Max Fresh Spicy 125g,,Health Beauty,Oral Care > Toothpastes,289.0,,PKR,125.0,g,231.2,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/colgate-toothpaste-max-fresh-spicy-125g-365642,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365645,Colgate ToothPaste Max Fresh Peppermint 75g,,Health Beauty,Oral Care > Toothpastes,195.0,,PKR,75.0,g,260.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/colgate-toothpaste-max-fresh-peppermint-75g-365645,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365649,Sensodyne ToothPaste Deep Clean 100g,,Health Beauty,Oral Care > Toothpastes,399.0,,PKR,100.0,g,399.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/sensodyne-toothpaste-deep-clean-100g-365649,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365653,Colgate ToothPaste Regular 100g,,Health Beauty,Oral Care > Toothpastes,205.0,,PKR,100.0,g,205.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/colgate-toothpaste-regular-100g-365653,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367215,Protect ToothPaste Banana 60g,,Health Beauty,Oral Care > Toothpastes,155.0,,PKR,60.0,g,258.3333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/protect-toothpaste-banana-60g-367215,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367216,Protect ToothPaste G Gum Care 70g,,Health Beauty,Oral Care > Toothpastes,205.0,,PKR,70.0,g,292.8571,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/protect-toothpaste-g-gum-care-70g-367216,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367218,Nexera ToothPaste 65g,,Health Beauty,Oral Care > Toothpastes,185.0,,PKR,65.0,g,284.6154,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/nexera-toothpaste-65g-367218,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367219,Forhan's ToothPaste 65g,,Health Beauty,Oral Care > Toothpastes,155.0,,PKR,65.0,g,238.4615,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/forhan-s-toothpaste-65g-367219,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367220,Forhan's ToothPaste 90g,,Health Beauty,Oral Care > Toothpastes,199.0,,PKR,90.0,g,221.1111,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/forhan-s-toothpaste-90g-367220,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367222,Nexera ToothPaste 140g,,Health Beauty,Oral Care > Toothpastes,285.0,,PKR,140.0,g,203.5714,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/nexera-toothpaste-140g-367222,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367226,Colgate ToothPaste Total Advanced Health 150g,,Health Beauty,Oral Care > Toothpastes,435.0,,PKR,150.0,g,290.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/colgate-toothpaste-total-advanced-health-150g-367226,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371301,Silkona Honey Lotion 100ml,,Health Beauty,Body Skin Care > Lotions,261.0,,PKR,100.0,ml,261.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250002458.jpg,https://shop.imtiaz.com.pk/product/silkona-honey-lotion-100ml-371301,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371302,Silkona Honey Lotion 200ml,,Health Beauty,Body Skin Care > Lotions,479.0,,PKR,200.0,ml,239.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250002459.jpg,https://shop.imtiaz.com.pk/product/silkona-honey-lotion-200ml-371302,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369625,Vince Sun Block Non Greasy SPF 45 75ml,,Health Beauty,Body Skin Care > Lotions,765.0,,PKR,75.0,ml,1020.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250010049.jpg,https://shop.imtiaz.com.pk/product/vince-sun-block-non-greasy-spf-45-75ml-369625,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371318,Palmer's Fade Milk 250ml,,Health Beauty,Body Skin Care > Creams & Moisturizers,3289.0,,PKR,250.0,ml,1315.6,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001659.jpg,https://shop.imtiaz.com.pk/product/palmer-s-fade-milk-250ml-371318,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,370908,Gatsby Hair Gel Super Hard 300g Yellow,,Health Beauty,Hair Care > Hair Styling,855.0,,PKR,300.0,g,285.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001288.jpg,https://shop.imtiaz.com.pk/product/gatsby-hair-gel-super-hard-300g-yellow-370908,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365597,Syed Hair Oil Mustard Plastic 150ml,,Health Beauty,Hair Care > Hair Oils,205.0,,PKR,150.0,ml,136.6667,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001242.jpg,https://shop.imtiaz.com.pk/product/syed-hair-oil-mustard-plastic-150ml-365597,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366681,Syed Hair Oil Coconut Plastic 150ml,,Health Beauty,Hair Care > Hair Oils,279.0,,PKR,150.0,ml,186.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250001241.jpg,https://shop.imtiaz.com.pk/product/syed-hair-oil-coconut-plastic-150ml-366681,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366682,Dabur Amla Hair Oil Imp 100ml,,Health Beauty,Hair Care > Hair Oils,319.0,,PKR,100.0,ml,319.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250002073.jpg,https://shop.imtiaz.com.pk/product/dabur-amla-hair-oil-imp-100ml-366682,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366683,Dabur Vatika Hair Oil Almond 100ml,,Health Beauty,Hair Care > Hair Oils,329.0,,PKR,100.0,ml,329.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250003339.jpg,https://shop.imtiaz.com.pk/product/dabur-vatika-hair-oil-almond-100ml-366683,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
