product_id,title,brand,quantity,unit,category,min_price,max_price,match_count
e576c9d0-1aa4-47b6-ba98-9787c480e2d5,AUDIONIC SPEAKER OCTANE U15 2.0,AUDIONIC,1.0,unit,Electronics,1395.0,1395.0,2
5124087e-af6b-4bdd-9d76-6f9a47b460d1,1920-1 PORTABLE ELECTRIC FOLDING FAN,1920-1,1.0,unit,Electronics,1295.0,1295.0,2
69531f15-3941-49ec-b104-ce67705122d1,REMINGTON NOSE TRIMMER NE3850,REMINGTON,1.0,unit,Electronics,5400.0,5400.0,2
01f74b69-8bab-45fc-b8bb-80ee96bf29cf,DECORAT HANDY GARMENTS STEAMER 1300W DHS0071,DECORAT,1.0,unit,Electronics,8900.0,8900.0,2
fb2d6661-7861-4443-ba26-ef6d7cd1baf5,PANASONIC FOOD PROCESSOR 5 IN 1 MKF510,PANASONIC,1.0,unit,Electronics,39900.0,39900.0,2
983775d8-1efa-46a0-bf2c-d25a01bf7d96,KENWOOD KETTLE ZJP01.AOBK,KENWOOD,1.0,unit,Electronics,8900.0,8900.0,2
80ee4c49-46af-49c9-bba0-d20ebaf55976,BEURER FILTER SET LR300/LR310,BEURER,1.0,unit,Electronics,13900.0,13900.0,2
7bc5647f-e3ec-49ca-8fc0-d22ecd35892d,RAYS KETTLE ELECTRIC EK1701,RAYS,1.0,unit,Electronics,7500.0,7500.0,2
7377a0d6-3620-4225-b518-a319161919c1,WEST POINT ELECTRIC KETTLE 8267,WEST,1.0,unit,Electronics,7200.0,7200.0,2
28004e53-a869-4956-bd7d-ae5100f38b36,PHILIP AIR PURFIER AC0819,PHILIP,1.0,unit,Electronics,59900.0,59900.0,2
61fcf495-8799-4c5c-98cb-7b521c42b3f5,PHILIPS HAIR STRAIGHTNER BHS530,PHILIPS,1.0,unit,Electronics,13500.0,13500.0,2
7ffc3bed-bd79-4d72-a132-af4c705aa136,BRAUN HAND BLENDER MQ5245,BRAUN,1.0,unit,Electronics,24900.0,24900.0,2
b8aa4ba7-3771-473a-bd3e-f968c3e863a3,PHILIPS BEARD TRIMMER BT5502,PHILIPS,1.0,unit,Electronics,19900.0,19900.0,2
11394523-9122-460d-97c1-d2f4963f93a3,KENWOOD AIR FRYER HFP72,KENWOOD,1.0,unit,Electronics,34900.0,34900.0,2
159c397c-976a-4e7b-a1a3-096386b48653,PHILIPS FABRIC LINT REMOVER GC026,PHILIPS,1.0,unit,Electronics,5995.0,5995.0,2
d679bcd8-cc26-4fbf-9d10-76874af03943,PANASONIC BLENDER MX-EX 1521,PANASONIC,1.0,unit,Electronics,14900.0,14900.0,2
8cb86b72-1502-40f2-bb47-581470c1b6b6,TERMINATOR DOOR BELL TDB017AC-13A,TERMINATOR,1.0,unit,Electronics,4495.0,4495.0,2
107a8036-6370-4b84-85c7-d3884e961bb5,PEL WATER DISPENSER PCWD525(RB),PEL,1.0,unit,Electronics,38900.0,38900.0,2
d363fe1e-0a4e-46fd-97a2-d9025a8e7783,KEMEI HAIR TRIMMER KM871,KEMEI,1.0,unit,Electronics,3900.0,3900.0,2
94b7fc39-b34a-4565-86eb-49647021e734,PHILIPS STEAM IRON GC1742,PHILIPS,1.0,unit,Electronics,9900.0,9900.0,2
d6b6263b-0f95-4fb8-978d-8d43d181037e,BEURER AIR HUMIDIFIER LB45,BEURER,1.0,unit,Electronics,23900.0,23900.0,2
c34f70e0-b9fc-405e-8b08-15768f35f6f2,WEST POINT IRON 2432,WEST,1.0,unit,Electronics,4995.0,4995.0,2
51c6ad0c-7a91-4e80-95c1-108a03c4bdc9,BRAUN PRESS JUICER MPZ9,BRAUN,1.0,unit,Electronics,11500.0,11500.0,2
62bf7853-5667-45b0-a6fd-5f017db77730,HITACHI VACUUM CLEANER CV960,HITACHI,1.0,unit,Electronics,41900.0,41900.0,2
209546f5-859f-40a8-80fb-70a94ca5a990,REMINGTON CURLER CL5901,REMINGTON,1.0,unit,Electronics,12200.0,12200.0,2
1d325e5b-277b-49c2-afad-78098a733134,PHILIPS SHAVER S1121,PHILIPS,1.0,unit,Electronics,10900.0,10900.0,2
58cf36c6-89be-4151-bccc-39e2fff07aa6,WEST POINT BLENDER & GRINDER 2IN1 WF364,WEST,1.0,unit,Electronics,15900.0,15900.0,2
761f0433-84df-44cb-9e81-9313f2b415d6,PHILIPS STEAM IRON DST7011,PHILIPS,1.0,unit,Electronics,12900.0,12900.0,2
5cd0cf5d-a5d3-4e35-a0df-c7bc95a000de,WEST POINT CITRUS JUICER WF554,WEST,1.0,unit,Electronics,10900.0,10900.0,2
3c23e739-4c95-4c36-ab21-774efe378724,BRAUN CITRUS PRESS CJ3050,BRAUN,1.0,unit,Electronics,12900.0,12900.0,2
63f26114-eb77-4175-bf0e-95acc57b660b,PANASONIC BLENDER MX-CP3121,PANASONIC,1.0,unit,Electronics,14900.0,14900.0,2
ee9b7d26-6fdf-486e-88ef-29986ab09647,TERMINATOR REMOTE DOOR BELL TDB016DC,TERMINATOR,1.0,unit,Electronics,3995.0,3995.0,2
3e103fa9-30a2-4ba3-a6b1-69027aafe594,PHILIPS GAMENT STEAMER GC484/49,PHILIPS,1.0,unit,Electronics,24900.0,24900.0,2
f79cd144-7819-4f05-b0a9-d4081203b0d2,PRESTIGE KETTLE ELECTRIC STAINLESS STEEL PR81525,PRESTIGE,1.0,unit,Electronics,10900.0,10900.0,2
49a5cc65-4d8e-4c17-a86f-4f5343a058b2,KENWOOD IRON STP60.000WB,KENWOOD,1.0,unit,Electronics,10500.0,10500.0,2
c03a23d7-c0a8-409f-9d0f-259659274cda,PHILIPS HAIR CURLER BHB864,PHILIPS,1.0,unit,Electronics,12900.0,12900.0,2
f43a27ba-afcb-4624-a9a6-25787d68bf3f,WEST POINT EGG BIOLER 5252,WEST,1.0,unit,Electronics,6900.0,6900.0,2
4cbb24a7-1638-4c1a-b199-051371e4e79b,DELONGHI FAN HEATER HVY1030,DELONGHI,1.0,unit,Electronics,23900.0,23900.0,2
ddfc8e74-fd4c-4515-8540-25f3f09069b7,KENWOOD CORDLESS ELECTRIC KETTLE BLACK - ZJM01,KENWOOD,1.0,unit,Electronics,13900.0,13900.0,2
